nn6.py, two encoders + one decoder (map to high dimension first)
Tuning process for lr=1e-05
----------------------------------------------------------
lr=1e-05, lamb=0, num_epoch=77
Epoch: 1 	Training Cost: 13826.097793	 Valid Acc: 0.627293254304262 	Best Valid Acc: 0.627293
Epoch: 77 	Training Cost: 9282.285961	 Valid Acc: 0.7128139994355066 	Best Valid Acc: 0.713661
lr=1e-05, lamb=0, num_epoch=77, test_acc=0.7084391758396839
----------------------------------------------------------
----------------------------------------------------------
lr=1e-05, lamb=0.0001, num_epoch=77
Epoch: 1 	Training Cost: 13867.466680	 Valid Acc: 0.6232006773920407 	Best Valid Acc: 0.623201
Epoch: 2 	Training Cost: 12782.780715	 Valid Acc: 0.658058142816822 	Best Valid Acc: 0.658058
Epoch: 3 	Training Cost: 12009.157497	 Valid Acc: 0.6747106971493085 	Best Valid Acc: 0.674711
Epoch: 4 	Training Cost: 11717.211720	 Valid Acc: 0.6775331639853232 	Best Valid Acc: 0.677533
Epoch: 5 	Training Cost: 11583.420676	 Valid Acc: 0.6779565340107254 	Best Valid Acc: 0.677957
Epoch: 6 	Training Cost: 11505.362717	 Valid Acc: 0.6780976573525261 	Best Valid Acc: 0.678098
Epoch: 7 	Training Cost: 11454.068174	 Valid Acc: 0.6804967541631386 	Best Valid Acc: 0.680497
Epoch: 8 	Training Cost: 11418.149047	 Valid Acc: 0.6841659610499576 	Best Valid Acc: 0.684166
Epoch: 9 	Training Cost: 11391.204348	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684166
Epoch: 10 	Training Cost: 11369.173419	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684166
Epoch: 11 	Training Cost: 11348.914654	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684166
Epoch: 12 	Training Cost: 11327.713665	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684166
Epoch: 13 	Training Cost: 11303.226145	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684166
Epoch: 14 	Training Cost: 11273.577347	 Valid Acc: 0.6827547276319503 	Best Valid Acc: 0.684166
Epoch: 15 	Training Cost: 11235.665810	 Valid Acc: 0.6824724809483489 	Best Valid Acc: 0.684166
Epoch: 16 	Training Cost: 11187.753984	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684166
Epoch: 17 	Training Cost: 11127.158982	 Valid Acc: 0.6861416878351679 	Best Valid Acc: 0.686142
Epoch: 18 	Training Cost: 11053.597721	 Valid Acc: 0.6875529212531752 	Best Valid Acc: 0.687553
Epoch: 19 	Training Cost: 10969.343500	 Valid Acc: 0.6922099915325995 	Best Valid Acc: 0.692210
Epoch: 20 	Training Cost: 10877.260395	 Valid Acc: 0.6934801016088061 	Best Valid Acc: 0.693480
Epoch: 21 	Training Cost: 10781.539181	 Valid Acc: 0.6972904318374259 	Best Valid Acc: 0.697290
Epoch: 22 	Training Cost: 10686.600989	 Valid Acc: 0.6999717753316399 	Best Valid Acc: 0.699972
Epoch: 23 	Training Cost: 10596.739621	 Valid Acc: 0.7019475021168501 	Best Valid Acc: 0.701948
Epoch: 24 	Training Cost: 10514.979150	 Valid Acc: 0.7029353655094552 	Best Valid Acc: 0.702935
Epoch: 25 	Training Cost: 10442.835393	 Valid Acc: 0.7033587355348575 	Best Valid Acc: 0.703359
Epoch: 26 	Training Cost: 10379.530488	 Valid Acc: 0.7034998588766582 	Best Valid Acc: 0.703500
Epoch: 27 	Training Cost: 10323.615303	 Valid Acc: 0.7056167090036692 	Best Valid Acc: 0.705617
Epoch: 28 	Training Cost: 10273.916577	 Valid Acc: 0.7066045723962744 	Best Valid Acc: 0.706605
Epoch: 29 	Training Cost: 10229.467067	 Valid Acc: 0.7063223257126728 	Best Valid Acc: 0.706605
Epoch: 30 	Training Cost: 10189.384466	 Valid Acc: 0.7056167090036692 	Best Valid Acc: 0.706605
Epoch: 31 	Training Cost: 10153.213888	 Valid Acc: 0.7058989556872707 	Best Valid Acc: 0.706605
Epoch: 32 	Training Cost: 10120.405672	 Valid Acc: 0.7068868190798758 	Best Valid Acc: 0.706887
Epoch: 33 	Training Cost: 10090.770161	 Valid Acc: 0.7066045723962744 	Best Valid Acc: 0.706887
Epoch: 34 	Training Cost: 10063.769253	 Valid Acc: 0.7074513124470787 	Best Valid Acc: 0.707451
Epoch: 35 	Training Cost: 10039.295191	 Valid Acc: 0.707874682472481 	Best Valid Acc: 0.707875
Epoch: 36 	Training Cost: 10016.976623	 Valid Acc: 0.7085802991814846 	Best Valid Acc: 0.708580
Epoch: 37 	Training Cost: 9996.556409	 Valid Acc: 0.7105560259666949 	Best Valid Acc: 0.710556
Epoch: 38 	Training Cost: 9977.807791	 Valid Acc: 0.7108382726502963 	Best Valid Acc: 0.710838
Epoch: 39 	Training Cost: 9960.436992	 Valid Acc: 0.7108382726502963 	Best Valid Acc: 0.710838
Epoch: 40 	Training Cost: 9944.375845	 Valid Acc: 0.7115438893593 	Best Valid Acc: 0.711544
Epoch: 41 	Training Cost: 9929.385900	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.712673
Epoch: 42 	Training Cost: 9915.333970	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.712673
Epoch: 43 	Training Cost: 9902.105423	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.713096
Epoch: 44 	Training Cost: 9889.585101	 Valid Acc: 0.7129551227773073 	Best Valid Acc: 0.713096
Epoch: 45 	Training Cost: 9877.633670	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.713096
Epoch: 46 	Training Cost: 9866.163692	 Valid Acc: 0.7129551227773073 	Best Valid Acc: 0.713096
Epoch: 47 	Training Cost: 9855.069472	 Valid Acc: 0.7125317527519052 	Best Valid Acc: 0.713096
Epoch: 48 	Training Cost: 9844.299775	 Valid Acc: 0.7128139994355066 	Best Valid Acc: 0.713096
Epoch: 49 	Training Cost: 9833.814262	 Valid Acc: 0.7132373694609089 	Best Valid Acc: 0.713237
Epoch: 50 	Training Cost: 9823.524320	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.713237
Epoch: 51 	Training Cost: 9813.416736	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.713237
Epoch: 52 	Training Cost: 9803.449865	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.713237
Epoch: 53 	Training Cost: 9793.539653	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.713237
Epoch: 54 	Training Cost: 9783.604169	 Valid Acc: 0.7123906294101044 	Best Valid Acc: 0.713237
Epoch: 55 	Training Cost: 9773.737916	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.713237
Epoch: 56 	Training Cost: 9763.827448	 Valid Acc: 0.7133784928027096 	Best Valid Acc: 0.713378
Epoch: 57 	Training Cost: 9753.845889	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.713802
Epoch: 58 	Training Cost: 9743.755005	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714507
Epoch: 59 	Training Cost: 9733.471256	 Valid Acc: 0.7146486028789162 	Best Valid Acc: 0.714649
Epoch: 60 	Training Cost: 9723.016353	 Valid Acc: 0.7139429861699125 	Best Valid Acc: 0.714649
Epoch: 61 	Training Cost: 9712.291033	 Valid Acc: 0.7140841095117132 	Best Valid Acc: 0.714649
Epoch: 62 	Training Cost: 9701.245839	 Valid Acc: 0.7146486028789162 	Best Valid Acc: 0.714649
Epoch: 63 	Training Cost: 9689.821602	 Valid Acc: 0.7147897262207169 	Best Valid Acc: 0.714790
Epoch: 64 	Training Cost: 9677.967473	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714790
Epoch: 65 	Training Cost: 9665.579153	 Valid Acc: 0.7159187129551228 	Best Valid Acc: 0.715919
Epoch: 66 	Training Cost: 9652.618768	 Valid Acc: 0.7167654530059272 	Best Valid Acc: 0.716765
Epoch: 67 	Training Cost: 9639.010930	 Valid Acc: 0.7166243296641265 	Best Valid Acc: 0.716765
Epoch: 68 	Training Cost: 9624.710100	 Valid Acc: 0.7170476996895286 	Best Valid Acc: 0.717048
Epoch: 69 	Training Cost: 9609.636949	 Valid Acc: 0.7169065763477279 	Best Valid Acc: 0.717048
Epoch: 70 	Training Cost: 9593.819355	 Valid Acc: 0.7180355630821338 	Best Valid Acc: 0.718036
Epoch: 71 	Training Cost: 9577.157993	 Valid Acc: 0.7178944397403331 	Best Valid Acc: 0.718036
Epoch: 72 	Training Cost: 9559.798088	 Valid Acc: 0.718458933107536 	Best Valid Acc: 0.718459
Epoch: 73 	Training Cost: 9541.646571	 Valid Acc: 0.718458933107536 	Best Valid Acc: 0.718459
Epoch: 74 	Training Cost: 9522.796430	 Valid Acc: 0.7183178097657352 	Best Valid Acc: 0.718459
Epoch: 75 	Training Cost: 9503.277367	 Valid Acc: 0.7183178097657352 	Best Valid Acc: 0.718459
Epoch: 76 	Training Cost: 9483.142914	 Valid Acc: 0.7190234264747389 	Best Valid Acc: 0.719023
Epoch: 77 	Training Cost: 9462.447880	 Valid Acc: 0.7195879198419418 	Best Valid Acc: 0.719588
lr=1e-05, lamb=0.0001, num_epoch=77, test_acc=0.7109793959920971
----------------------------------------------------------
----------------------------------------------------------
lr=1e-05, lamb=0.001, num_epoch=77
Epoch: 1 	Training Cost: 14455.048578	 Valid Acc: 0.6346316680779001 	Best Valid Acc: 0.634632
Epoch: 2 	Training Cost: 13046.059262	 Valid Acc: 0.6549534292972058 	Best Valid Acc: 0.654953
Epoch: 3 	Training Cost: 12293.169654	 Valid Acc: 0.6651143099068586 	Best Valid Acc: 0.665114
Epoch: 4 	Training Cost: 11977.985295	 Valid Acc: 0.6713237369460909 	Best Valid Acc: 0.671324
Epoch: 5 	Training Cost: 11807.273594	 Valid Acc: 0.6741462037821055 	Best Valid Acc: 0.674146
Epoch: 6 	Training Cost: 11701.706425	 Valid Acc: 0.6826136042901496 	Best Valid Acc: 0.682614
Epoch: 7 	Training Cost: 11632.103140	 Valid Acc: 0.683460344340954 	Best Valid Acc: 0.683460
Epoch: 8 	Training Cost: 11583.899383	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.683460
Epoch: 9 	Training Cost: 11548.519473	 Valid Acc: 0.6843070843917584 	Best Valid Acc: 0.684307
Epoch: 10 	Training Cost: 11519.986302	 Valid Acc: 0.6843070843917584 	Best Valid Acc: 0.684307
Epoch: 11 	Training Cost: 11494.016743	 Valid Acc: 0.6851538244425628 	Best Valid Acc: 0.685154
Epoch: 12 	Training Cost: 11467.373798	 Valid Acc: 0.6845893310753599 	Best Valid Acc: 0.685154
Epoch: 13 	Training Cost: 11437.143196	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.685154
Epoch: 14 	Training Cost: 11401.492651	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.685154
Epoch: 15 	Training Cost: 11358.286782	 Valid Acc: 0.6848715777589613 	Best Valid Acc: 0.685154
Epoch: 16 	Training Cost: 11304.466355	 Valid Acc: 0.6857183178097658 	Best Valid Acc: 0.685718
Epoch: 17 	Training Cost: 11235.703509	 Valid Acc: 0.6888230313293818 	Best Valid Acc: 0.688823
Epoch: 18 	Training Cost: 11149.844077	 Valid Acc: 0.691927744848998 	Best Valid Acc: 0.691928
Epoch: 19 	Training Cost: 11050.970889	 Valid Acc: 0.6960203217612193 	Best Valid Acc: 0.696020
Epoch: 20 	Training Cost: 10947.274199	 Valid Acc: 0.6958791984194186 	Best Valid Acc: 0.696020
Epoch: 21 	Training Cost: 10847.559511	 Valid Acc: 0.6994072819644369 	Best Valid Acc: 0.699407
Epoch: 22 	Training Cost: 10757.596274	 Valid Acc: 0.7018063787750494 	Best Valid Acc: 0.701806
Epoch: 23 	Training Cost: 10679.030944	 Valid Acc: 0.7027942421676545 	Best Valid Acc: 0.702794
Epoch: 24 	Training Cost: 10611.263065	 Valid Acc: 0.7044877222692634 	Best Valid Acc: 0.704488
Epoch: 25 	Training Cost: 10552.621413	 Valid Acc: 0.7074513124470787 	Best Valid Acc: 0.707451
Epoch: 26 	Training Cost: 10501.509341	 Valid Acc: 0.7090036692068868 	Best Valid Acc: 0.709004
Epoch: 27 	Training Cost: 10456.649420	 Valid Acc: 0.7102737792830934 	Best Valid Acc: 0.710274
Epoch: 28 	Training Cost: 10417.324915	 Valid Acc: 0.7095681625740897 	Best Valid Acc: 0.710274
Epoch: 29 	Training Cost: 10382.681350	 Valid Acc: 0.7114027660174993 	Best Valid Acc: 0.711403
Epoch: 30 	Training Cost: 10352.018188	 Valid Acc: 0.7106971493084956 	Best Valid Acc: 0.711403
Epoch: 31 	Training Cost: 10324.707510	 Valid Acc: 0.7114027660174993 	Best Valid Acc: 0.711403
Epoch: 32 	Training Cost: 10300.316007	 Valid Acc: 0.7109793959920971 	Best Valid Acc: 0.711403
Epoch: 33 	Training Cost: 10278.345390	 Valid Acc: 0.7118261360429015 	Best Valid Acc: 0.711826
Epoch: 34 	Training Cost: 10258.711385	 Valid Acc: 0.7123906294101044 	Best Valid Acc: 0.712391
Epoch: 35 	Training Cost: 10240.737515	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.712673
Epoch: 36 	Training Cost: 10224.680214	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.712673
Epoch: 37 	Training Cost: 10209.878854	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.712673
Epoch: 38 	Training Cost: 10196.269379	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.712673
Epoch: 39 	Training Cost: 10183.750722	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.712673
Epoch: 40 	Training Cost: 10172.118506	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.712673
Epoch: 41 	Training Cost: 10161.494835	 Valid Acc: 0.7123906294101044 	Best Valid Acc: 0.712673
Epoch: 42 	Training Cost: 10151.385788	 Valid Acc: 0.7129551227773073 	Best Valid Acc: 0.712955
Epoch: 43 	Training Cost: 10141.919369	 Valid Acc: 0.7133784928027096 	Best Valid Acc: 0.713378
Epoch: 44 	Training Cost: 10133.039741	 Valid Acc: 0.7129551227773073 	Best Valid Acc: 0.713378
Epoch: 45 	Training Cost: 10124.632610	 Valid Acc: 0.713660739486311 	Best Valid Acc: 0.713661
Epoch: 46 	Training Cost: 10116.706070	 Valid Acc: 0.7146486028789162 	Best Valid Acc: 0.714649
Epoch: 47 	Training Cost: 10109.140976	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714649
Epoch: 48 	Training Cost: 10101.879087	 Valid Acc: 0.714225232853514 	Best Valid Acc: 0.714649
Epoch: 49 	Training Cost: 10094.923125	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714649
Epoch: 50 	Training Cost: 10088.238281	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714649
Epoch: 51 	Training Cost: 10081.821386	 Valid Acc: 0.7139429861699125 	Best Valid Acc: 0.714649
Epoch: 52 	Training Cost: 10075.601777	 Valid Acc: 0.713660739486311 	Best Valid Acc: 0.714649
Epoch: 53 	Training Cost: 10069.583812	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.714649
Epoch: 54 	Training Cost: 10063.729044	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.714649
Epoch: 55 	Training Cost: 10058.029722	 Valid Acc: 0.7129551227773073 	Best Valid Acc: 0.714649
Epoch: 56 	Training Cost: 10052.456010	 Valid Acc: 0.7125317527519052 	Best Valid Acc: 0.714649
Epoch: 57 	Training Cost: 10047.003331	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.714649
Epoch: 58 	Training Cost: 10041.655659	 Valid Acc: 0.7116850127011007 	Best Valid Acc: 0.714649
Epoch: 59 	Training Cost: 10036.413285	 Valid Acc: 0.7111205193338979 	Best Valid Acc: 0.714649
Epoch: 60 	Training Cost: 10031.262074	 Valid Acc: 0.7115438893593 	Best Valid Acc: 0.714649
Epoch: 61 	Training Cost: 10026.185989	 Valid Acc: 0.7116850127011007 	Best Valid Acc: 0.714649
Epoch: 62 	Training Cost: 10021.204464	 Valid Acc: 0.7119672593847022 	Best Valid Acc: 0.714649
Epoch: 63 	Training Cost: 10016.259789	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.714649
Epoch: 64 	Training Cost: 10011.409846	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.714649
Epoch: 65 	Training Cost: 10006.600602	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.714649
Epoch: 66 	Training Cost: 10001.829560	 Valid Acc: 0.7125317527519052 	Best Valid Acc: 0.714649
Epoch: 67 	Training Cost: 9997.136131	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.714649
Epoch: 68 	Training Cost: 9992.465687	 Valid Acc: 0.7140841095117132 	Best Valid Acc: 0.714649
Epoch: 69 	Training Cost: 9987.842997	 Valid Acc: 0.7133784928027096 	Best Valid Acc: 0.714649
Epoch: 70 	Training Cost: 9983.269646	 Valid Acc: 0.7133784928027096 	Best Valid Acc: 0.714649
Epoch: 71 	Training Cost: 9978.728989	 Valid Acc: 0.7132373694609089 	Best Valid Acc: 0.714649
Epoch: 72 	Training Cost: 9974.239651	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.714649
Epoch: 73 	Training Cost: 9969.768721	 Valid Acc: 0.7128139994355066 	Best Valid Acc: 0.714649
Epoch: 74 	Training Cost: 9965.355412	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.714649
Epoch: 75 	Training Cost: 9960.949971	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.714649
Epoch: 76 	Training Cost: 9956.596865	 Valid Acc: 0.7139429861699125 	Best Valid Acc: 0.714649
Epoch: 77 	Training Cost: 9952.249142	 Valid Acc: 0.7139429861699125 	Best Valid Acc: 0.714649
lr=1e-05, lamb=0.001, num_epoch=77, test_acc=0.7058989556872707
----------------------------------------------------------
lr=1e-05, lamb=0, best_valid_acc=0.713660739486311
lr=1e-05, lamb=0.0001, best_valid_acc=0.7195879198419418
lr=1e-05, lamb=0.001, best_valid_acc=0.7146486028789162
